,id,n_trial,magnitude,n_perturbation,basline_hr,max_hr,min_hr,std_hr,baseline_vo2,max_vo2,min_vo2,std_vo2,baseline_vco2,max_vo2,min_vo2,std_vo2,baseline_ve,max_ve,min_ve,std_ve
0,1.0,2.0,0.6,0.0,87.77539472181905,0.10564596549621713,-0.02223391396345928,3.685474848409472,0.8648627731496088,0.11725783946776942,-0.20419631787784798,0.08776965656167414,0.6729867704187864,0.10377237014677572,-0.2009279167835497,0.06567635667815051,24.81425964347921,0.39937385875851716,-0.4358940160328937,3.4956110238981033
1,1.0,2.0,0.6,1.0,87.4933982526488,0.07719555854771783,0.01276596520121178,1.674659799552168,0.7437457109365773,0.5813632704420433,-0.10786188342899666,0.1461747565476387,0.6035482682784014,0.5448222176731641,-0.06314131624253543,0.09760732239722227,20.810855471913456,1.082147385484811,-0.2940475256109223,5.631206968003846
2,1.0,2.0,0.6,2.0,88.46673724556584,0.08814115764497983,-0.008354707277048946,2.8492292009188924,0.835216162802939,0.20060812301053607,-0.21247276253265643,0.10391654872056756,0.6897773912691629,0.18395649033746814,-0.21571573865981877,0.07990723713124398,25.369909854397257,0.2902320331998213,-0.5966388006393786,4.755926969094596
3,1.0,2.0,0.6,3.0,97.49286550497759,0.03762958775330749,-0.02804614225494341,1.7814016996061304,0.7668361081151926,0.28532303579320034,-0.12317312037834706,0.09442806551285446,0.678829855706115,0.20273839143697078,-0.1433834259612571,0.0723985216787616,24.39225116850504,0.32072899139738736,-0.3430329145208862,3.8769328060646853
4,1.0,2.0,0.6,4.0,96.5127402510508,0.06063625630768082,-0.034399830260713304,2.65958390835695,0.8117824646448212,0.11796908292294285,-0.18600104025812658,0.07423370116142826,0.7060914804657845,0.08771937912136955,-0.20655213739206868,0.0627348555071479,26.412017479894143,0.34456406305070886,-0.6602887017776918,4.435219736708779
5,1.0,2.0,0.6,5.0,86.54315842637584,0.10607938177522752,0.007997629707079184,3.034364187105676,0.6784943024912146,0.2525673575004285,-0.016452077692732516,0.05113722592891097,0.5421120551935353,0.2072279483012004,-0.02990668210879074,0.038921134570771274,23.039748080480237,0.34064100431846167,-0.3748146565864406,3.7293591514657973
6,1.0,2.0,0.6,6.0,88.32885820793015,0.07024762765565908,-0.04581581025765859,3.625831374781304,0.7559614568853771,0.2670488872962029,-0.1502710378052817,0.08404810622662005,0.5939518243079988,0.24693219085221155,-0.1513849069416544,0.06299430255008012,21.403299519523927,0.3412862145789177,-0.6105672871119796,3.4867779563094765
7,1.0,2.0,0.6,7.0,92.86087492621267,0.05289925420934172,0.006740867199980552,1.2743039951328563,0.7763937823152947,0.2815116385266707,-0.1487723394223334,0.07493396632569348,0.655912098029294,0.3043666767631228,-0.12042632128961267,0.06533940100121638,22.94822992131592,0.733899676476556,-0.1171459691730687,3.9119008315877286
8,1.0,2.0,0.6,8.0,92.69185700198699,0.08529105992432852,0.0031563090861734164,2.6084730133068588,0.7046215275667371,0.42255074638589313,-0.04040721660184858,0.10535127789664488,0.6155925470905557,0.2942759970718947,-0.08877505319952332,0.07326175878563432,20.368650965338052,0.5316452702580777,-0.333165014653795,4.364898603695384
9,1.0,2.0,0.6,9.0,90.99977014715613,0.09890387457341443,-0.009841967573435651,2.677306738769333,0.842846702587164,0.11013437638586743,-0.17379206186578638,0.06901548163728587,0.7021736355713145,0.10844551286926635,-0.18071647056379864,0.05658546507511691,25.566214580239166,0.4012681744814182,-0.8492212565517432,4.999023926092176
10,1.0,3.0,-0.6,0.0,95.62944509697599,0.09127064244085513,-0.022141081390574403,3.663511496774896,0.916464929613302,0.11290934254619509,-0.2512360277966861,0.10853652084211533,0.7465929039411335,0.09125708942497571,-0.26230337475214466,0.08538948615201496,27.78850880653612,0.18931772220684717,-0.45375765358319825,4.825441728964585
11,1.0,3.0,-0.6,1.0,95.36619677407519,0.086715224692312,-0.010456959950636037,2.7734442322427175,0.8136555582487911,0.2609696202517236,-0.03663163742436369,0.08199646113874037,0.6756393379230092,0.23896141217878464,-0.02457940817804726,0.059619116707730076,24.04034169875741,0.30424081760619753,-0.16647359853203259,3.183176423965822
12,1.0,3.0,-0.6,2.0,95.34982058219181,0.1117359313845408,-0.004062100797116167,3.635929700348454,0.9228046289348185,0.15439941509312588,-0.23120934224294215,0.10237686915132625,0.7566797052288431,0.15075645203260918,-0.22460433543498942,0.08139477916770019,27.679198392030465,0.40913113144689905,-0.6914404886053456,5.545142089837546
13,1.0,3.0,-0.6,3.0,96.7109060135057,0.06428547685574831,-0.020047242628502812,2.099795032912487,0.8986412232700628,0.40989809206013966,-0.26249380563982916,0.19684919334809467,0.7508434371017219,0.34377778314735535,-0.28319779708218845,0.14794324021231006,27.343817448231064,0.6702928944339174,-0.6571257760058973,7.645464448713276
14,1.0,3.0,-0.6,4.0,93.799090466369,0.12918729453997896,-0.002367476926199505,3.5652251209576016,0.989251306183,0.19556293893676518,-0.2615703288926754,0.13734139471468798,0.7931986901609803,0.1583453061217291,-0.2737254114121519,0.1053801636296686,28.86863843960269,0.16230560078071582,-0.6742788290384234,4.993780371958773
15,1.0,3.0,-0.6,5.0,99.07257483333333,0.027588802138921467,-0.04741260764595836,1.6346140689510689,0.6220809997747464,0.5390943821235831,-0.018965879113753907,0.11938832469735429,0.5229220963502376,0.42188559422395383,-0.08974642058723081,0.09009967628435701,20.82038739693664,0.43046433706874576,-0.734080079226867,5.323963413021149
16,1.0,3.0,-0.6,6.0,93.33515250446217,0.09402904774599616,0.009837217281084092,2.276751056357633,0.9789951033559852,0.08795100427409676,-0.18789387029386675,0.06900471107701829,0.7641325055058681,0.09526496628842199,-0.1931566322874256,0.05497200227323491,29.57031598475614,0.24970404588237194,-0.5825051964715786,3.9487611382617387
17,1.0,3.0,-0.6,7.0,93.85138295539856,0.0480719292836155,-0.0264855100944556,1.715142668231232,0.9588608948567444,0.3077979887790814,-0.29578123551963686,0.1515163529916505,0.7555709880651073,0.28996498891019734,-0.2471545938069651,0.107745328607145,27.48966335668703,0.6257198257680742,-0.27340943291611675,5.252067093646294
18,1.0,3.0,-0.6,8.0,94.80511737225756,0.057327520154050314,-0.05818601740727906,3.9014563220246865,0.8074724155233155,0.38181070606836615,-0.13059600757455245,0.1308009326258329,0.6494146967956269,0.32523529997592615,-0.16570796153567607,0.09843682044211807,25.77153650217351,0.5535816079981176,-0.7577491748347088,6.811675142655905
19,1.0,3.0,-0.6,9.0,97.58078026655053,0.04805305005246892,-0.037420129751063916,2.726552362354165,0.8541707336712894,0.31821065871094323,0.034429407654632684,0.07452840054211682,0.6765380137567288,0.3163253612936069,0.03659261892242514,0.05806763331193436,23.891068177764765,0.40060287613484236,-0.062117096781843836,2.9377851104625967
20,1.0,4.0,-0.4,0.0,95.21178093909322,0.08967188671330968,-0.005911809139280794,2.774144583302561,0.7734587538851502,0.5244587969969138,-0.09806585154016063,0.10903202726403016,0.640447323626515,0.46170181764087004,-0.1377369899013928,0.08897781255011297,22.8873346712714,1.0786755980551461,-0.590364389953047,6.539910411855104
21,1.0,4.0,-0.4,1.0,94.15487834677178,0.10203991078662064,-0.001233944460409534,3.125364109369587,0.7839957177967967,0.45483267710002184,-0.12104321016275806,0.14048856283757719,0.6287064844317841,0.3761043559301525,-0.15729880777811392,0.10303340697120503,23.078443054320633,0.47456211004652393,-0.8151471839518242,5.639675761381462
22,1.0,4.0,-0.4,2.0,95.51902191975623,0.03605725114251648,-0.015908055685838397,1.396858843537701,0.8907933488670717,0.39118309936212314,-0.33358825876994663,0.1894769081876637,0.7066509215869329,0.3493423097422959,-0.2816154761932077,0.12740812157630885,26.71277579676709,0.6276177321226608,-0.605330533217877,6.4906703555240375
23,1.0,4.0,-0.4,3.0,96.99562449891539,0.08721434717286082,-0.01639251923545228,3.406118245244808,1.084563278066545,-0.03314532405269583,-0.29059572306387277,0.0978094853931774,0.8869653425893289,0.0068237530030423954,-0.2509979387319322,0.07625572603572951,33.161249913456075,-0.008424537685339968,-0.7526815671763358,4.8018055968951625
24,1.0,4.0,-0.4,4.0,97.44855118297974,0.041797726304069166,-0.009255517180142905,1.6719659120555255,1.0427959812093195,0.11812210179604257,-0.29981517642458394,0.13666732630889833,0.857372556469077,0.12252484915958052,-0.2674924425417951,0.10621118625928792,31.41883762011191,0.2788675072554319,-0.4235216429402947,5.449295936803343
25,1.0,4.0,-0.4,5.0,101.59998871084339,0.024700476591957073,-0.07038435963455339,2.3133484312688632,0.7913825685588645,0.5345581215773286,-0.09771782665388445,0.15177664252017753,0.6001956551093856,0.6356835270655634,-0.09263251577559777,0.1219700554127024,24.37270380299202,0.955219118306424,-0.7357234736363232,6.970431054433557
26,1.0,4.0,-0.4,6.0,91.72915827693295,0.09898879344960693,0.02346316264907888,1.9452806312422253,0.9047688263424549,0.24579723478875118,-0.20383431116181858,0.13707379504164108,0.7058895695527683,0.2411912371168291,-0.16926783234395062,0.09939002678391659,26.017914808891273,0.2907847096129089,-0.42711055280269544,5.304972432591734
27,1.0,4.0,-0.4,7.0,97.71924891501875,0.029499631172964832,-0.03188726801389403,1.7078674317855496,0.9086710990027144,0.11628887342866004,-0.21086086209627636,0.06562768360505056,0.7432146497634607,0.12201712684961727,-0.17516214344893263,0.05684581587496356,26.7607809647747,0.7323886455564775,-0.826709586504114,5.383380380419244
28,1.0,4.0,-0.4,8.0,95.10819747593585,0.04388104211965724,-0.0014928898907560777,1.3095963366639725,0.8216198146930428,0.3349054826122932,0.02191528179503966,0.08170566997066392,0.6877077443373698,0.27029828048273563,0.013071384105299249,0.05572517704904954,25.416222120972627,0.5932997975144838,-0.14277007597212685,2.8441680173381894
29,1.0,4.0,-0.4,9.0,95.04315742716159,0.09917202908168404,-0.0111929699795652,3.3523603764951386,0.8976050547359207,0.19932628773632663,-0.22586329033595082,0.09033152545630167,0.7343831101027124,0.1824870010853584,-0.23461679543199251,0.07315751395868651,26.481351416978026,0.6730287360351146,-0.7651145842690473,6.036071292840514
30,1.0,5.0,0.8,0.0,100.63311616367189,0.0970486939841341,-0.031670200706527436,4.310276111707627,0.6368017649968921,0.48458131710942143,0.05055562807349845,0.08435569238170221,0.5776313687865057,0.29983616518411405,0.008061816483177196,0.054371027239619,22.75296411936252,0.47497858791664027,-0.600067936430558,3.540096942123729
31,1.0,5.0,0.8,1.0,98.27077574767074,0.12822430942749527,0.007738629682194293,3.9614728921999927,0.9989638236380509,0.3584593937216219,-0.14326123570127455,0.13101165244955484,0.7661231210491344,0.34664569661840733,-0.15524834548438274,0.09189409770835497,27.84897105125212,0.48381946977270646,-0.7131216497118374,6.776015282326999
32,1.0,5.0,0.8,2.0,99.24409232536988,0.09859753757134451,-0.003608197898529212,3.1933172132188568,0.9157157141681372,0.4066666132012283,-0.10772030666285808,0.1438073682742754,0.7343570924590078,0.38027049575480715,-0.06408738841583048,0.09698020746951223,25.776616373076816,0.6818748424956383,-0.25068223552527613,4.61746959194434
33,1.0,5.0,0.8,3.0,99.24040943795622,0.025090505886638186,0.0005112628086902478,0.7722053089906639,1.0038534136620976,0.05776205223972833,-0.1767649836523339,0.07709148413769969,0.8028903786703335,0.04358539551789572,-0.1727853584039233,0.055895050786244196,29.608118152182026,0.10949900956375447,-0.33298014325790476,2.905611452730506
34,1.0,5.0,0.8,4.0,103.72155001301711,0.08556768529617992,-0.04088605089175668,3.4407362264225085,1.0111338298819563,0.22435205685431212,-0.06930956830766337,0.08950943310930917,0.8044162169776125,0.18633633923141982,-0.10571018206513595,0.06508085313075547,29.24906025180933,0.25486065909978456,-0.4086240869412404,4.131682334565139
35,1.0,5.0,0.8,5.0,99.30089808066398,0.08702093116871441,-0.019495776744981198,3.310150232098549,1.0481832816771108,0.24997685690154162,-0.17824940112857426,0.12693316730485044,0.8102792139475348,0.27870973435115903,-0.13190582179380367,0.09140891367923627,29.505347159554002,0.7755001825360659,-0.49247035881809653,6.2790101013295985
36,1.0,5.0,0.8,6.0,96.27247339992202,0.10271655094437335,0.009309592997393663,2.661919095705126,0.8788121653942487,0.37312218475522513,0.004018048864734071,0.10551247066379675,0.6999267804186805,0.32644876508019505,0.008018326270278866,0.07084124050637135,24.531661294988346,0.41647798029612004,-0.08859432013919588,3.035093362841436
37,1.0,5.0,0.8,7.0,101.69361081523768,0.03480225487292675,0.00525161656811785,0.7389091983328124,0.9328035260938643,0.19336501051784064,-0.3003091242452381,0.1380228393727087,0.7879601587411683,0.1436072740258272,-0.30704392545737097,0.10775232423220539,26.81422663932838,0.3064827942211489,-0.42925766937890175,5.362263433641128
38,1.0,5.0,0.8,8.0,103.42715234028464,0.045074237496149964,-0.018091042625988173,1.9516462988053036,1.127717296424905,0.003133860105136637,-0.2131179114063955,0.07884757398068562,0.9097425714890751,0.014711946500540156,-0.20282966610363085,0.05965603429099524,32.15668189336588,0.05427509889160817,-0.2599855393711209,2.573561331939738
39,1.0,5.0,0.8,9.0,100.15642622180472,0.09931191781564268,0.006061127438010764,2.98938932342411,0.875535105514695,0.3117439601771439,-0.1815727712219811,0.09548096914848114,0.7404660643148445,0.2641894497801468,-0.20726522235697137,0.07783928831084083,26.89360174025686,0.7427723954555473,-0.8212263964145896,6.710674340673653
40,1.0,6.0,0.4,0.0,101.93838145181257,0.03868064269003944,-0.02993495107520901,1.9953953013109356,0.9030659075630193,0.33231997929608714,-0.10896314927392559,0.12626563869742977,0.6964563405844394,0.35362111489246634,-0.056906813355389024,0.0825987101734495,25.478442756021003,0.5495549659615173,-0.15754815173217393,4.346066698328803
41,1.0,6.0,0.4,1.0,94.87924167399873,0.09435580208095773,-0.010115345451503211,2.5971259300061975,1.0101172198852273,0.21781832669597206,-0.24400375877670416,0.14248208479490027,0.7981351761945689,0.25016532352310433,-0.1847432709090232,0.09944682201570987,28.665872775133234,0.6307322983047946,-0.3942367995847554,5.809906407219341
42,1.0,6.0,0.4,2.0,100.82858061328058,0.0732025043755022,-0.005208942540512895,2.016604790007384,1.0373460703807034,0.17258596880922278,-0.17336240698250807,0.1279672278476724,0.8240659237425925,0.16629275501811136,-0.15893639560343326,0.08989087528132345,30.483688315138117,0.2675190815746231,-0.28645291754477586,4.197304336035026
43,1.0,6.0,0.4,3.0,104.72211440298418,0.015988322228415765,-0.026310994037496774,1.395685426915745,0.9738999037190019,0.1388485862484535,-0.11477971632999939,0.07503981796043493,0.7666112468882644,0.13302259951031045,-0.10309103084735705,0.05573583670939764,27.914710786015572,0.2338658525563686,-0.3179479520408233,3.0734929656769356
44,1.0,6.0,0.4,4.0,101.04999960784171,0.049213264833822025,0.006478724292946716,1.3009979557514324,0.9566235469051517,0.10265986307812706,-0.15319750472264335,0.07862572835850463,0.771120554681776,0.11217791381909252,-0.15063000469104504,0.06492196377190894,29.269700401289512,0.4264094079161718,-0.4820306528012778,5.108625948632087
45,1.0,6.0,0.4,5.0,100.27755686914504,0.05714782233571353,-0.012544864158937337,2.312759709424304,0.773196173829385,0.3094423480548414,-0.12692517831881006,0.09850064070331516,0.6202066669468543,0.2761104200438652,-0.1007071295545452,0.06324969961492823,24.993488649901682,0.5501278581010001,-0.3985820667873516,4.437039466405895
46,1.0,6.0,0.4,6.0,98.99595254825248,0.06637763090485999,0.00462393319250824,2.0850546179425846,0.907541075106272,0.2288904669730888,-0.12700754118979174,0.10120493234079027,0.7425181700604856,0.19711268238653318,-0.14750783371517673,0.07864440436407255,27.292380382223424,0.5551976367307813,-0.6065789409522384,5.863953765797012
47,1.0,6.0,0.4,7.0,101.659105,0.03381924796510326,-0.016311277705085305,1.3822826334013785,1.0589086253692803,0.0910534887445171,-0.2790829156187344,0.11931412388094874,0.8456686435544893,0.11176140714220065,-0.22239261797318766,0.0864942172650369,30.538657866216127,0.3339724455920913,-0.7110608945751119,5.535332653573559
48,1.0,6.0,0.4,8.0,100.5177024084414,0.058665169818859164,-0.0022509543799227602,1.6170147853948855,0.8915490301899984,0.1980125635260246,-0.04926174847382784,0.05321207008412505,0.7335062773954146,0.18944888620886696,-0.056765119712292346,0.042241465765145696,27.46844367978813,0.43084875073918866,-0.23506826993700905,3.3300969344609346
49,1.0,6.0,0.4,9.0,106.14155892657269,-0.00016542932617812146,-0.032301757777502535,0.9961670456827063,0.9566386008539457,0.15060132437447626,-0.14041133381966328,0.08102798977056323,0.7626321628492759,0.14670599753811167,-0.13265845814538355,0.06205644461585176,28.68678472642681,0.24179347645650998,-0.7693205685455448,5.625838833204516
50,2.0,1.0,0.8,0.0,81.68782288895582,0.054866676081988294,-0.05847395650245031,3.129969310396774,0.8184670378950063,0.11472466606188876,-0.09954825874639656,0.04375132883884211,0.6195913752230026,0.09374272087623882,-0.12440973409377018,0.03429091682741709,23.768619852528246,0.41006443368979917,-0.3069674440347488,2.870477215944716
51,2.0,1.0,0.8,1.0,81.55923556956014,0.10926391450302571,-0.012303574159405209,2.948759599689924,0.7531379857444859,0.23758661981230444,-0.14794089876709818,0.08628681673566291,0.5663349241632661,0.25790213307695264,-0.14049090301751094,0.06402443719619817,22.507216991515584,0.38316645301022745,-0.4810407350328395,3.9692433534757696
52,2.0,1.0,0.8,2.0,85.13365077904552,0.028069980926858442,-0.04885436887747389,2.0836274886609782,0.6651421893197638,0.28489908757068866,-0.008720646537170453,0.06890569915170391,0.5346940922652945,0.2330202819782042,0.0003786634661670645,0.04418304949003454,20.775018735891376,0.34869358616162915,-0.31105059567962884,2.957175129038527
53,2.0,1.0,0.8,3.0,84.45993376425855,0.024086949253744373,-0.03811745027882774,1.7092363204483239,0.7672523085173095,0.20199522578397217,-0.3954734343658845,0.12878796692616484,0.6068758562430949,0.19972547299761637,-0.3836173917966877,0.0980753644559555,24.822092587548635,0.3355675269367303,-0.6607095549195341,5.391076120926848
54,2.0,1.0,0.8,4.0,83.81749246377417,0.08156758101822482,-0.12254992978291313,5.905107346873309,0.8347181846939234,0.041695782648285065,-0.14830157984173273,0.03834640361222142,0.668518766465704,0.03541701447539546,-0.12793344201966483,0.02468199661663285,27.409080706576788,0.307213809618813,-0.5340323919966607,3.5804940152450295
55,2.0,1.0,0.8,5.0,86.13010410003042,0.020508461221852525,-0.07774145297104744,2.6466137691358163,0.7466064951986859,0.12387599601788028,-0.09204282493641673,0.047370406496943206,0.5895474781061476,0.10448901612280584,-0.1065389228215441,0.03633361215915432,23.83324456695677,0.18434850934714747,-0.6094573887495867,2.979746775576841
56,2.0,1.0,0.8,6.0,79.91026941277016,0.07709565718999906,0.004376541210533743,1.9038615914296066,0.8045108700600433,-0.005183824471609494,-0.17918709989135348,0.040149923303538795,0.6307335463810716,0.003232495274295579,-0.15797105001974607,0.02944420309207997,25.16142229997715,0.08433205063408014,-0.5010570849934456,2.559684468517078
60,2.0,2.0,0.4,0.0,82.96659219379845,0.060655833548599186,-0.055708289111671055,3.0928524102304795,0.8241749657824969,-0.036668925879372656,-0.17159144247804548,0.030054086780379272,0.6302098136697742,-0.016892117937031395,-0.1517418802594807,0.02333504816052932,24.651308478730225,0.20282974669529727,-0.4231649031446107,2.473219227828763
61,2.0,2.0,0.4,1.0,85.52656363580088,0.04291653723194885,-0.05390668138479926,2.415979725272822,0.8221488941101944,0.2516424065534288,-0.3713159615360935,0.126291689347114,0.6368800199749973,0.2804287403213717,-0.32045432840041527,0.09281260198081213,25.857753011169763,0.7627085144171398,-0.48556450645865284,6.059856518633114
62,2.0,2.0,0.4,2.0,81.4891575433483,0.06428578044695042,0.012614264534987258,1.3202229440704099,0.6333818024875538,0.44833544235597783,0.1904662579353532,0.04635934046488515,0.5159522968081881,0.40412717071769344,0.10407229102918528,0.0402471310758026,20.594328241627903,0.8076418225488363,-0.17866240583842022,3.4158143109708106
63,2.0,2.0,0.4,3.0,82.92117563085401,0.08757502910323013,-0.003315998469983968,2.2403786734680886,0.6585293597754183,0.44055397924667683,0.03305532268873569,0.07409483991979618,0.5260924896907767,0.42949958374537095,0.03455166135995545,0.05432251626852524,20.032131197077796,0.5684035941505994,-0.31626150697458655,3.7662598203101005
64,2.0,2.0,0.4,4.0,88.03430080070548,0.05096948980129156,-0.0492558383595091,2.7546751028028273,0.7354345469182515,0.20264768658756055,-0.07107396024327686,0.07454414503039546,0.5975551340010635,0.20487063811401468,-0.05143973397136041,0.05208082439188085,23.80578405857026,0.27108545202996964,-0.3487828378264083,3.2247690790820047
65,2.0,2.0,0.4,5.0,79.67256908705741,0.13431515150492127,-0.012948036162724708,3.0838632400772683,0.6248082388635956,0.39490200342558385,0.029767773026775704,0.06967358456981941,0.5304767047474778,0.29689273052774245,0.034517844804561104,0.045806036073621346,19.982994742185696,0.40969508663911935,-0.3176376623577264,2.527033500808888
66,2.0,2.0,0.4,6.0,85.72612635370693,0.04138584652883265,-0.07217924628379833,2.7589914782068803,0.706755551719335,0.2677981315785777,-0.015201084464709674,0.059199222118045486,0.5745255049199175,0.25392002005203823,-0.007101364462984286,0.043850673788253844,21.643947453321967,0.43298664616458876,-0.29312125662108607,3.243602467842841
67,2.0,2.0,0.4,7.0,90.23021621812063,0.017557074063791384,-0.062292534282371144,1.9613112338580616,0.6731258242871961,0.38274563089901925,-0.18492249513008766,0.09122780470177717,0.5674650485497325,0.362868787524633,-0.1864889694981849,0.07245004180403672,20.933664225553212,0.8466876842182206,-0.5498857456034387,4.923643905427574
68,2.0,2.0,0.4,8.0,86.33336583230763,0.008385996579304205,-0.025544768364426998,0.7595389335748287,0.6773300897092307,0.29991397359733546,-0.23336777838399833,0.11346820844130635,0.5677061113689256,0.2334978231569909,-0.20809333628051987,0.07536693834220418,22.900178833224977,0.27323872103899727,-0.5488539366331698,4.013537935835475
70,2.0,3.0,-0.4,0.0,85.19981199999995,0.07138147206240351,-0.06618862596650278,3.4767080919140434,0.6145934047617891,0.5909649927286941,0.03398861574250202,0.0926804159060221,0.4828252789730035,0.5908494043430286,0.05030691817382088,0.06892998634929133,17.38863026618412,1.4447870158140759,-0.3435388680538829,5.502052737608426
71,2.0,3.0,-0.4,1.0,88.9967924018349,0.06303764105987825,-0.03943602665264181,2.819453534673248,0.7969339245653783,0.020856056761776806,-0.15236099974834266,0.038917643297332195,0.6687500123187796,-0.00036081839332295857,-0.14927680860341272,0.028311134613329753,25.565840231539404,0.16034382906426883,-0.5428831681749223,3.2747034471118894
72,2.0,3.0,-0.4,2.0,88.59754431496066,0.009395922781787625,-0.06082049980382708,1.695060838452564,0.8768814447063124,-0.07783528493735377,-0.2621892287286483,0.04183528458077001,0.7214221854646934,-0.07038550351902123,-0.23074914921856973,0.032894413482861394,27.165718653194453,0.06220078833702742,-0.7245113681706824,4.4322620178423815
73,2.0,3.0,-0.4,3.0,85.07180486929465,0.04181257598179767,-0.01678575291545179,1.2941581299604252,0.6475103751391488,0.46357570555706895,0.1159428170075487,0.06738114437653756,0.5236470258290239,0.3855930465607585,0.11907218403552103,0.040052878589121564,19.53208433995095,0.5026380560924949,-0.08681850166239434,2.341495472204035
74,2.0,3.0,-0.4,4.0,90.63663857154755,0.0313168068322972,-0.11048113356104762,3.918367901547604,0.6606107065800639,0.4124588664335995,-0.4506285357548897,0.1830564914520019,0.553943616316894,0.29687446054899846,-0.43493593631938643,0.1292573046344796,22.50387927183869,0.38307207158575957,-0.6090229196296881,5.917193159767857
75,2.0,3.0,-0.4,5.0,91.17712517277579,0.06236423608256592,-0.07256895491186187,4.438781602049807,0.7352223742020126,0.1502119048626943,-0.11142379019767201,0.06419315509093804,0.6174765358479092,0.18439642060083725,-0.09676350023796522,0.05384327383043392,24.135190146777873,0.24463898076958823,-0.5213119368705709,3.5165814950665504
76,2.0,3.0,-0.4,6.0,81.93031343185925,0.09741432973741311,-0.0001891965404493208,2.0216547416038737,0.6933673567640737,0.22214646456872728,-0.12649398774373172,0.06874178134135689,0.5932725766575133,0.20681913003815258,-0.12763687252738676,0.05626425356889809,22.933270178452137,0.5909864747001021,-0.3221347599502987,4.032600939266036
77,2.0,3.0,-0.4,7.0,83.98783664812795,0.0033710844634056553,-0.03891146317111015,1.034392388400464,0.8803547430144034,-0.07320613146782384,-0.3854985330581029,0.07573586100484306,0.7328616458852912,-0.07374853333140159,-0.36103260431790396,0.05631198648328877,29.78321857627677,0.05324114278549952,-0.48239527829398665,3.317026016495795
80,2.0,4.0,0.6,0.0,95.98866639656107,-0.003924024212926084,-0.09092278946345145,2.3694976861345416,0.7232169323237156,0.3425452169169676,-0.13556536708160116,0.10400943232575098,0.6035899277325266,0.3222156263824134,-0.148924853139268,0.08247790414717145,24.341570521065798,0.30092819959585493,-0.6103445305740131,4.630913707922793
81,2.0,4.0,0.6,1.0,85.01751659368531,0.12935550045379016,0.035575469860654255,1.9458495596772407,0.7318192566093299,0.2610328908126679,-0.04726581158750855,0.06138749824870995,0.6490083595606191,0.2523345950853662,-0.04201502791450727,0.050663183901350176,22.709046655219982,0.5014507730415901,-0.21155909540941484,3.2423203796477917
82,2.0,4.0,0.6,2.0,91.81705874948173,0.010382837049916922,-0.09891791498711539,2.580648700159601,0.7564148061887024,0.1591042277609974,-0.26024071971910007,0.1098814925380452,0.686522697568519,0.1368774230626872,-0.2442405602085233,0.08836821966718174,25.060255670937654,0.49154039477028455,-0.3463521272672097,4.518651310207557
83,2.0,4.0,0.6,3.0,89.73821344397756,0.028458228736631598,-0.03910444632735903,1.7466107637290411,0.7438628263309267,0.2797077086191671,-0.2055319521861115,0.10372676807444159,0.6546721340777463,0.24389233028004817,-0.19361241716910366,0.0819792383653979,26.14049530636075,0.5266245935573554,-0.4927925624454082,4.941518038186715
84,2.0,4.0,0.6,4.0,93.46512463706993,-0.003205107944848467,-0.07087557471770979,1.8204053653541714,0.8070045988965131,0.09579816503783581,-0.15186696764494004,0.05251159304063841,0.6760029731710921,0.0872779312669323,-0.11189032513227622,0.03997447843582705,26.870126442980144,0.1102301878355231,-0.38266336228882136,2.9684686626420973
85,2.0,4.0,0.6,5.0,91.9965714215686,0.029054697084207874,-0.07034851753254796,2.9436193890661233,0.9024455967313072,-0.015248711442353225,-0.31269185605459177,0.07136722557555604,0.7594809207465435,-0.01262677953688635,-0.27722346266582043,0.056301811960914806,28.580001357545775,0.13898874723561466,-0.4292891488499419,3.5934864799536967
